goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2022-10-21 12:25:00 -> (2.0660243034362793, 0.354024201631546, 0.35102418065071106, 0.30702418088912964, 0.30402418971061707, 0.2970241904258728, -100000.0, 605.7672119140625, -100000.0, 0.3000241816043854, 0.27602419257164)
2022-10-21 12:30:00 -> (2.185359477996826, 0.5043594837188721, 0.4153594672679901, 0.3233594596385956, 0.3233594596385956, 0.3193594813346863, -100000.0, 662.7952880859375, -100000.0, 0.32235947251319885, 0.2973594665527344)
2022-10-21 12:35:00 -> (1.8106915950775146, 0.3596915900707245, 0.3166916072368622, 0.31169161200523376, 0.31069159507751465, 0.30569159984588623, -100000.0, 510.2152404785156, -100000.0, 0.3096916079521179, 0.2826915979385376)
2022-10-21 12:40:00 -> (1.694357991218567, 0.3323579728603363, 0.3313579857349396, 0.3103579878807068, 0.30935797095298767, 0.30035796761512756, -100000.0, 485.8669738769531, -100000.0, 0.3073579668998718, 0.2813579738140106)
2022-10-21 12:45:00 -> (2.581029176712036, 0.3890290856361389, 0.38702908158302307, 0.3460291028022766, 0.34402909874916077, 0.3400290906429291, -100000.0, 475.69598388671875, -100000.0, 0.34302908182144165, 0.3240290880203247)
2022-10-21 12:50:00 -> (2.4950218200683594, 0.27502182126045227, 0.2720218002796173, 0.25202181935310364, 0.2510218024253845, 0.24702180922031403, -100000.0, 542.7748413085938, -100000.0, 0.24902181327342987, 0.24002180993556976)
2022-10-21 12:55:00 -> (3.206692934036255, 0.35369303822517395, 0.3526930510997772, 0.3246930241584778, 0.3226930499076843, 0.30669304728507996, -100000.0, 645.5388793945312, -100000.0, 0.3166930377483368, 0.2866930365562439)
2022-10-21 13:00:00 -> (3.4160258769989014, 0.29902592301368713, 0.2980259358882904, 0.2970259189605713, 0.290025919675827, 0.28302592039108276, -100000.0, 579.390625, -100000.0, 0.2890259325504303, 0.2760259211063385)
2022-10-21 13:05:00 -> (3.2476937770843506, 0.34969377517700195, 0.3466937839984894, 0.322693794965744, 0.31969380378723145, 0.31469377875328064, -100000.0, 643.2574462890625, -100000.0, 0.31969380378723145, 0.2906937897205353)
2022-10-21 13:10:00 -> (4.627359390258789, 0.3833593428134918, 0.38035932183265686, 0.3143593370914459, 0.30335932970046997, 0.2913593351840973, -100000.0, 668.4190673828125, -100000.0, 0.3003593385219574, 0.2733593285083771)
2022-10-21 13:15:00 -> (5.555363655090332, 0.44436389207839966, 0.40936389565467834, 0.3513638973236084, 0.34636390209198, 0.343363881111145, -100000.0, 598.3179931640625, -100000.0, 0.34636390209198, 0.3173638880252838)
2022-10-21 13:20:00 -> (5.354360580444336, 0.3533603847026825, 0.34236037731170654, 0.30036038160324097, 0.29936039447784424, 0.2883603870868683, -100000.0, 721.4469604492188, -100000.0, 0.2973603904247284, 0.281360387802124)
2022-10-21 13:25:00 -> (5.21469783782959, 0.39469775557518005, 0.3826977610588074, 0.34269773960113525, 0.3416977524757385, 0.3406977653503418, -100000.0, 595.8240356445312, -100000.0, 0.3416977524757385, 0.3186977505683899)
2022-10-21 13:30:00 -> (4.01735782623291, 0.3083576560020447, 0.30635765194892883, 0.2753576636314392, 0.27335765957832336, 0.25935766100883484, -100000.0, 724.1483764648438, -100000.0, 0.2693576514720917, 0.2533576488494873)
2022-10-21 13:35:00 -> (3.211024761199951, 0.2770247161388397, 0.27402472496032715, 0.27002471685409546, 0.26502472162246704, 0.2630247175693512, -100000.0, 535.5784912109375, -100000.0, 0.26502472162246704, 0.25202471017837524)
2022-10-21 13:40:00 -> (3.452359199523926, 0.37935927510261536, 0.30935928225517273, 0.30235928297042847, 0.3003592789173126, 0.2783592939376831, -100000.0, 490.9276428222656, -100000.0, 0.29635927081108093, 0.2653592824935913)
